Furn_Id,Special Events,Bought,DIY,Found
kR5HhLdsuKKyZb6FX,FALSE,TRUE,FALSE,TRUE
2kPyS33rhpP2FiLm7,FALSE,TRUE,FALSE,TRUE
NS7HtPaNX7v7XkKub,FALSE,TRUE,FALSE,TRUE
6uFGF5enNQrNQ9v88,FALSE,TRUE,FALSE,TRUE
mLxY2RyRRnKxGqTgF,FALSE,TRUE,FALSE,TRUE
PJJjEasBWCceAzg38,FALSE,TRUE,FALSE,TRUE
62R7W4NcXLGHjjjsQ,FALSE,TRUE,FALSE,TRUE
YZokAT8NfLk5PDRYx,FALSE,TRUE,FALSE,TRUE
AKuZct9A8zT9pEYB6,FALSE,TRUE,FALSE,TRUE
2Mepf3AwxNtbuQpPd,FALSE,TRUE,FALSE,TRUE
wbq89Csv4yFKDzb5h,FALSE,TRUE,FALSE,TRUE
AgSuRHPLTahzhDBGC,FALSE,TRUE,FALSE,TRUE
skGBWoy7D8vdixaSN,FALSE,TRUE,FALSE,TRUE
wcQo5v5qwiMJAeGBk,FALSE,TRUE,FALSE,TRUE
YX33RS9Nps4LEAuNJ,FALSE,TRUE,FALSE,TRUE
7m4TkWwHioNTKqmsP,FALSE,TRUE,FALSE,TRUE
fScRvMgnmwWJSX87s,FALSE,TRUE,FALSE,TRUE
EHaJpmAkGYBvqyYwB,FALSE,TRUE,FALSE,TRUE
MEvqWiGNiRi6tERyE,FALSE,TRUE,FALSE,TRUE
4ssLnGEsdtY7hxviH,FALSE,TRUE,FALSE,TRUE
xgPa4vXtxPnkP7DzY,FALSE,TRUE,FALSE,TRUE
uY72TKGgnLfokxbLX,FALSE,TRUE,FALSE,TRUE
8jkg7xAy54vJYkBTS,FALSE,TRUE,FALSE,TRUE
BHLggkqKdJ9wuyk9J,FALSE,TRUE,FALSE,TRUE
w2mcifiBsEznSDyYk,FALSE,TRUE,FALSE,TRUE
bk2XrCbH6RKbBNAMG,FALSE,TRUE,FALSE,TRUE
vuR8ruSbHN5RBgZnc,FALSE,TRUE,FALSE,TRUE
JymBk4cHJEP3RST4B,FALSE,TRUE,FALSE,TRUE
MzPageFNYbQGeHaZW,FALSE,TRUE,FALSE,TRUE
nzecjzwRrer4zWn7D,FALSE,TRUE,FALSE,TRUE
kcALyvcE9Do9NCzdu,FALSE,TRUE,FALSE,TRUE
P7nmtm9SBa68zFAa7,FALSE,TRUE,FALSE,TRUE
2JChKLRPZXZPSnfHK,FALSE,TRUE,FALSE,TRUE
GabiAaN63GHgkyLAG,FALSE,TRUE,FALSE,TRUE
DTenbt3zvd3Yzkt4u,FALSE,TRUE,FALSE,TRUE
XBKHn8Qim5h64u9cx,FALSE,TRUE,FALSE,TRUE
HEzgTZRqx5e8iBads,FALSE,TRUE,FALSE,TRUE
oGeqpX5bBoRx8sHxT,FALSE,TRUE,FALSE,TRUE
L2NzC92BmaXvNcoSp,FALSE,TRUE,FALSE,TRUE
SbMSjd49hgRZuYrPQ,FALSE,TRUE,FALSE,TRUE
84QCKHesn8zBtbqEY,FALSE,TRUE,FALSE,TRUE
ShdttCSdegF4wNHmo,FALSE,TRUE,FALSE,TRUE
SNGExFWGeJxKx8KgW,FALSE,TRUE,FALSE,TRUE
G4e7HDAZe5FRwgqDM,FALSE,TRUE,FALSE,TRUE
Ecykqweyf2eGrSSdd,FALSE,TRUE,FALSE,TRUE
MKPwo9ExbBMWEAoo9,FALSE,TRUE,FALSE,TRUE
f2srqWoS9iFCjQGmr,FALSE,TRUE,FALSE,TRUE
QSeivumun6WPZPSTA,FALSE,TRUE,FALSE,TRUE
ZqhQoPLBunKqZPbJ5,FALSE,TRUE,FALSE,TRUE
F3LxMkHLeorZiwtbN,FALSE,TRUE,FALSE,TRUE
PSvMyakqMkcuvyjdo,FALSE,TRUE,FALSE,TRUE
arNJ4hFF7YQ8oxuKw,FALSE,TRUE,FALSE,TRUE
jM4ARnEqpPMPDQcY2,FALSE,TRUE,FALSE,TRUE
DN8gofBsF2ufGshib,FALSE,TRUE,FALSE,TRUE
LpCGc6CkxJjQjtqey,FALSE,TRUE,FALSE,TRUE
c9uhh92ESGomjYLse,FALSE,TRUE,FALSE,TRUE
bf7zShqvaAHkBgMyc,FALSE,TRUE,FALSE,TRUE
X4MmM2ZfH8SaQDgJs,FALSE,TRUE,FALSE,TRUE
xkkkawpohhJS8W2hW,FALSE,TRUE,FALSE,TRUE
pLmtKXJQhpyf6wpMf,FALSE,TRUE,FALSE,TRUE
mQz4GwHdWrGi4spro,FALSE,TRUE,FALSE,TRUE
ALDCWmeEdackGmACs,FALSE,TRUE,FALSE,TRUE
Panq2r8DmHHJ2WKu7,FALSE,TRUE,FALSE,TRUE
LvEZkWY6EckwBKgSr,FALSE,TRUE,FALSE,TRUE
JcFYCa2pLrNcNq5ys,FALSE,TRUE,FALSE,TRUE
66emL7FKNP6KZyByb,FALSE,TRUE,FALSE,TRUE
5q2Tjq3n8hvK6LbTX,FALSE,TRUE,FALSE,TRUE
kBCgZy56vmJfz8RZr,FALSE,TRUE,FALSE,TRUE
jEqKHBSkNKfy253JX,FALSE,TRUE,FALSE,TRUE
D8xuxRJFZpGpC7Hg8,FALSE,TRUE,FALSE,TRUE
P7PcrXzfhbhqbLtWN,FALSE,TRUE,FALSE,TRUE
WstT5HJ6iFFXRihXX,FALSE,TRUE,FALSE,TRUE
4oihyYu8CAN5piuQf,FALSE,TRUE,FALSE,TRUE
kCt2iGYCw9b47RBLF,FALSE,TRUE,FALSE,TRUE
dnMdQFrFZZaNtd2oo,FALSE,TRUE,FALSE,TRUE
fQA3bpkY5cMkpRp94,FALSE,TRUE,FALSE,TRUE
bd8weQRcvoSwuveCa,FALSE,TRUE,FALSE,TRUE
WtGpNRZdtJ8kFaEKD,FALSE,TRUE,FALSE,TRUE
M3cogMgvrJC3cN47y,FALSE,TRUE,FALSE,TRUE
gvvYSMBKwXq3vNnAK,FALSE,TRUE,FALSE,TRUE
2yBQSnPamWZ8GnXhy,FALSE,TRUE,FALSE,TRUE
394fiPKj4rdxejQsi,FALSE,TRUE,FALSE,TRUE
aSE7mg2wix33Y95wK,FALSE,TRUE,FALSE,TRUE
YC9GHd9cNa2g8gEeF,FALSE,TRUE,FALSE,TRUE
AZ2FdFkbCXSawZxnd,FALSE,TRUE,FALSE,TRUE
2ErLhu83kTGFscyf4,FALSE,TRUE,FALSE,TRUE
D7g8hNw5SvARKebQb,FALSE,TRUE,FALSE,TRUE
sNa7CwWLoSxMs4PeJ,FALSE,TRUE,FALSE,TRUE
YC4aW2h7oKzYgu86w,FALSE,TRUE,FALSE,TRUE
yffi7v9tcqfSQ48kv,FALSE,TRUE,FALSE,TRUE
TttbJda3a677FcLYx,FALSE,TRUE,FALSE,TRUE
p4FJ82K4858NwGma5,FALSE,TRUE,FALSE,TRUE
wKpaWQiD6t2m6bbvj,FALSE,TRUE,FALSE,TRUE
FjS3EozJMFrMdnemc,FALSE,TRUE,FALSE,TRUE
5fTXwhFvDydrv8v4u,FALSE,TRUE,FALSE,TRUE
mmkWAbpccxJFfRpdH,FALSE,TRUE,FALSE,TRUE
hxxhggQG98vXf9ZWo,FALSE,TRUE,FALSE,TRUE
6zCXaa48twCumDT7X,FALSE,TRUE,FALSE,TRUE
vzDYg3rpHk3YkDpth,FALSE,TRUE,FALSE,TRUE
hKtkMoXHSh7jeTZ32,FALSE,TRUE,FALSE,TRUE
sjMYYrxuYCdHmuiuM,FALSE,TRUE,FALSE,TRUE
SRK6K84BLuMNGFZbw,FALSE,TRUE,FALSE,TRUE
P5NaSTAKu8kF6SCLT,FALSE,TRUE,FALSE,TRUE
QLzPyKSKmNtkdfyDx,FALSE,TRUE,FALSE,TRUE
ttNS2LXM9mRmceqyz,FALSE,TRUE,FALSE,TRUE
A3QA5CCZshbXzMR93,FALSE,TRUE,FALSE,TRUE
5QJHByKWvdLJHyZDq,FALSE,TRUE,FALSE,TRUE
Gb3Lt9tPsg8dpXjY7,FALSE,TRUE,FALSE,TRUE
FGuBwkAbegb2Bu5rS,FALSE,TRUE,FALSE,TRUE
L6csvQxNJc623sW6y,FALSE,TRUE,FALSE,TRUE
jzdzQqmqtDYXfZee3,FALSE,TRUE,FALSE,TRUE
dADXnpoC2kgsgDeEP,FALSE,TRUE,FALSE,TRUE
5AQpmXqGKaZCaeEbJ,FALSE,TRUE,FALSE,TRUE
SpQiKSkHL9MpSDt3G,FALSE,TRUE,FALSE,TRUE
RzWobjj2NsCp5oe89,FALSE,TRUE,FALSE,TRUE
wo2tZPeACHMDydgSH,FALSE,TRUE,FALSE,TRUE
gPcMT9WptvKjRiu2C,FALSE,TRUE,FALSE,TRUE
HeAdaaEWBxzRvYPc2,FALSE,TRUE,FALSE,TRUE
utwBur5sSSpYJPavd,FALSE,TRUE,FALSE,TRUE
pzncLBfd29Ca2zo3M,FALSE,TRUE,FALSE,TRUE
AwHjisNnQxRauHZTG,FALSE,TRUE,FALSE,TRUE
8dJrNZecAt2fMjxX8,FALSE,TRUE,FALSE,TRUE
NozqZNCeMMdE4hi2n,FALSE,TRUE,FALSE,TRUE
QZPqMLbjQnxde2hRn,FALSE,TRUE,FALSE,TRUE
ka6WxM6xGXadQHzJR,FALSE,TRUE,FALSE,TRUE
Z4Rc9p34tBcy3h8ik,FALSE,TRUE,FALSE,TRUE
yy436h8ujFcdajBu5,FALSE,TRUE,FALSE,TRUE
fFY2xpXkFbYobCGmz,FALSE,TRUE,FALSE,TRUE
rdtzGhN3r236ie38J,FALSE,TRUE,FALSE,TRUE
5W8jfDMSL7Xkgg2ER,FALSE,TRUE,FALSE,TRUE
sDSPQBb8A4oYedP4D,FALSE,TRUE,FALSE,TRUE
5NQPFJzSApQdZsoc3,FALSE,TRUE,FALSE,TRUE
HGAN2rZcezYSmEy4u,FALSE,TRUE,FALSE,TRUE
49TtBmks26hfaDFew,FALSE,TRUE,FALSE,TRUE
QpaiuQrifw8iSfG7C,FALSE,TRUE,FALSE,TRUE
TfhkPDHibDHXHTmDM,FALSE,TRUE,FALSE,TRUE
fDZZ3NpNk4rz6fcza,FALSE,TRUE,FALSE,TRUE
F8CSXAsSw7fPgCPs5,FALSE,TRUE,FALSE,TRUE
G8TRYJe3QKzMkz9mJ,FALSE,TRUE,FALSE,TRUE
5tzcAkfuuNwNczjrE,FALSE,TRUE,FALSE,TRUE
7phZnAvFg3hLwqxG3,FALSE,TRUE,FALSE,TRUE
kCvAv2oPDckwP4LqT,FALSE,TRUE,FALSE,TRUE
6tY6iuj88WmP9SY73,FALSE,TRUE,FALSE,TRUE
NuyYng7FC6MtpJfFM,FALSE,TRUE,FALSE,TRUE
ddvhgDzTntvydumBG,FALSE,TRUE,FALSE,TRUE
qx4X7CssgFc5rxnx2,FALSE,TRUE,FALSE,TRUE
umTtqaN6RgzaEXSE9,FALSE,TRUE,FALSE,TRUE
6NE4nbK5z2uAvWmPT,FALSE,TRUE,FALSE,TRUE
arXw6Sz99gRb6xwjq,FALSE,TRUE,FALSE,TRUE
zLM6uEEcFYyyKJefe,FALSE,TRUE,FALSE,TRUE
kTaytgZFsrEJDzyc3,FALSE,TRUE,FALSE,TRUE
uS9GEqAwZdN2yBcxq,FALSE,TRUE,FALSE,TRUE
czZ86fRTivMcba6j9,FALSE,TRUE,FALSE,TRUE
QArKWvNfMKAFsTzq4,FALSE,TRUE,FALSE,TRUE
dwxSo5AKhriXk9ibA,FALSE,TRUE,FALSE,TRUE
C6WYztQApMmN3zyrF,FALSE,TRUE,FALSE,TRUE
uqB2a44LGhKpiPbZa,FALSE,TRUE,FALSE,TRUE
62diNzf8rHWRxoutE,FALSE,TRUE,FALSE,TRUE
xuxAD8a4MFbZbps7c,FALSE,TRUE,FALSE,TRUE
g4AHhkiygXAY4KFgo,FALSE,TRUE,FALSE,TRUE
ebH8TfdngCHTerxjX,FALSE,TRUE,FALSE,TRUE
kjJ4GJHbFhd2nXjiL,FALSE,TRUE,FALSE,TRUE
pqhhPbR6TyhPgumBp,FALSE,TRUE,FALSE,TRUE
ei5LirK64nubeDEAg,FALSE,TRUE,FALSE,TRUE
xjsA3eQfqPZmkTmc9,FALSE,TRUE,FALSE,TRUE
mKzwB9JXDSt9f6gfC,FALSE,TRUE,FALSE,TRUE
PsQbLrRXNv9r94CZ5,FALSE,TRUE,FALSE,TRUE
4MyPEGAZ74Cp5TmtH,FALSE,TRUE,FALSE,TRUE
xeYmGE26Cmkq9EYfp,FALSE,TRUE,FALSE,TRUE
ZasYEpeNjDaHrpbnh,FALSE,TRUE,FALSE,TRUE
ZSoRWFpTC7tKL3gsX,FALSE,TRUE,FALSE,TRUE
rETKHAfJtNJpcoMRD,FALSE,TRUE,FALSE,TRUE
jcoFwhGbeSCuA6tF6,FALSE,TRUE,FALSE,TRUE
AE2xaj3efPEFwb8Nz,FALSE,TRUE,FALSE,TRUE
PTHJBNrYLxPZMZxSz,FALSE,TRUE,FALSE,TRUE
gSuzw3t2w9nxp8vue,TRUE,FALSE,TRUE,FALSE
hu6yAZy5jTQf8FvAs,TRUE,FALSE,TRUE,FALSE
xtdZ6k5CAku5t3ghW,TRUE,FALSE,TRUE,FALSE
PsPq3avhppmm3SFtC,TRUE,FALSE,TRUE,FALSE
vnYixrJvNXmhaSvAz,TRUE,FALSE,TRUE,FALSE
tTxTcDTaEnZYRnhau,TRUE,FALSE,TRUE,FALSE
bvgeNiWoQhCG3jvRK,FALSE,TRUE,FALSE,TRUE
F3ahpcpD4AwZGwkQr,FALSE,TRUE,FALSE,TRUE
fBiTXxx9XbwmtZx6w,FALSE,TRUE,FALSE,TRUE
xkjuup2A4knmD8Ljc,FALSE,TRUE,FALSE,TRUE
yTmsJqwt6nTgEetbo,FALSE,TRUE,FALSE,TRUE
nFiJt2xARLJeqh6be,TRUE,FALSE,FALSE,FALSE
vJAZZNuuCPTn6ZHoE,TRUE,FALSE,FALSE,FALSE
HJ2ED2N53xRudjShv,TRUE,FALSE,FALSE,FALSE
iDRZqrHyizsu6d9Si,TRUE,FALSE,FALSE,FALSE
QbhL3eAgGGgTSiS6h,TRUE,FALSE,FALSE,FALSE
DoZ8JujCxSemiRdC9,TRUE,FALSE,FALSE,FALSE
DYY8kcxGMJsDCtxHx,FALSE,TRUE,FALSE,TRUE
SCXWsWzbce78LBsQw,FALSE,TRUE,FALSE,TRUE
XorpYKuHZgG6QsXSM,FALSE,TRUE,FALSE,TRUE
QGJxqYgMSPYCnbN9D,FALSE,FALSE,TRUE,FALSE
LZBQBncGemMuS3oF9,FALSE,TRUE,FALSE,TRUE
uRkGHPLxwxTR4usRt,FALSE,TRUE,FALSE,TRUE
FXvypZuTSERWKgQjD,FALSE,TRUE,FALSE,TRUE
9LXXxjrgxfgFzdLzv,FALSE,TRUE,FALSE,TRUE
BRpWziTBW3yDjzvwn,FALSE,TRUE,FALSE,TRUE
uZrNzxX6TGhr65uxb,FALSE,TRUE,FALSE,TRUE
dYH2dTHy4n3ncP589,FALSE,TRUE,FALSE,TRUE
wgDkJHPc7bg36vQsP,FALSE,TRUE,FALSE,TRUE
vwy9Lscd5hCf4HbER,FALSE,TRUE,FALSE,TRUE
cbcPFcCG3ZndRbM3L,FALSE,TRUE,FALSE,TRUE
mN5oqsyjS569MrzWR,FALSE,TRUE,FALSE,TRUE
vrZ2cRj2c9npkcrA5,FALSE,TRUE,FALSE,TRUE
aNbdbk2EM42cP8YJe,FALSE,TRUE,FALSE,TRUE
QfrSHayK8hrApaNWx,FALSE,TRUE,FALSE,TRUE
BN7aho3MLtm78jNBa,FALSE,TRUE,FALSE,TRUE
cHeBmG6jbei7NDD6K,FALSE,TRUE,FALSE,TRUE
Cwjhn45cgsWdw7E44,FALSE,TRUE,FALSE,TRUE
b6GArHycdzQhKwY9r,FALSE,TRUE,FALSE,TRUE
AStdC6KAzxAqYej68,FALSE,TRUE,FALSE,TRUE
eBLomgnf2DbuMfmFS,FALSE,TRUE,FALSE,TRUE
gG3gBF7Z3hCix7swG,FALSE,TRUE,FALSE,TRUE
M2aFeeSv2y2SeKSvm,FALSE,TRUE,FALSE,TRUE
coxxPX5MswZLThBSD,FALSE,TRUE,FALSE,TRUE
57PCaKv4GzREmotab,FALSE,TRUE,FALSE,TRUE
Nz2JCeXiKWFMYC76S,FALSE,TRUE,FALSE,TRUE
M42csmHrejKRmFoG7,FALSE,TRUE,FALSE,TRUE
BKvxXqmGno7DHKNsi,FALSE,TRUE,FALSE,TRUE
uYAL73aMKbmbhwH95,FALSE,TRUE,FALSE,TRUE
QbwcjMPQScifahyGf,FALSE,TRUE,FALSE,TRUE
NvYNMiTSgb4Njh3RA,FALSE,TRUE,FALSE,TRUE
cztYdwuZeTNooPXJq,FALSE,TRUE,FALSE,TRUE
393s7Wpb5WbNZcDjG,FALSE,TRUE,FALSE,TRUE
aYgaHfuxQkPEuaaPh,FALSE,TRUE,FALSE,TRUE
DnHBHGGjghcqphJ2C,FALSE,TRUE,FALSE,TRUE
fQmMvwkd3ZLZ3a7qq,FALSE,TRUE,FALSE,TRUE
HxdsmgNZs943STtey,FALSE,TRUE,FALSE,TRUE
vLsdnN6rNEzb3Jge2,FALSE,TRUE,FALSE,TRUE
hv4fueX9Gwj2CGhn4,FALSE,TRUE,FALSE,TRUE
jCyKGDete64CteGDB,FALSE,TRUE,FALSE,TRUE
PtcjYAxdpgyCCY8KB,FALSE,TRUE,FALSE,TRUE
D3xfAqv6A3YsQf2Yy,FALSE,TRUE,FALSE,TRUE
yDyjiXQdBs3X3uKrq,FALSE,TRUE,FALSE,TRUE
sjfLNA78iWEe9bpqd,FALSE,TRUE,FALSE,TRUE
KD9tGwfbJNqSJK64b,FALSE,TRUE,FALSE,TRUE
nqBxpQ2NPKmqSZKTR,FALSE,TRUE,FALSE,TRUE
CMYnLYNa22wjbTH3h,FALSE,TRUE,FALSE,TRUE
szskCTxgyHm9aYjSF,FALSE,TRUE,FALSE,TRUE
7xAtqDL6MrtFXo765,FALSE,TRUE,FALSE,TRUE
FAcxLtbtKSERoDjHP,FALSE,TRUE,FALSE,TRUE
KRAJEaRTRpjxpkLYN,FALSE,TRUE,FALSE,TRUE
8Wr2iPJpTXPZ2tui8,FALSE,TRUE,FALSE,TRUE
x6LuJfKyex6nLrMeh,FALSE,TRUE,FALSE,TRUE
fuy7uYsthuoTM52to,FALSE,TRUE,FALSE,TRUE
yceSinLhFrqjmQi6L,FALSE,TRUE,FALSE,TRUE
bC3jARDiDXiEkyX4C,FALSE,TRUE,FALSE,TRUE
cwJyrho47yLvta8vc,FALSE,TRUE,FALSE,TRUE
hqn2JpoAtM646Nxcf,FALSE,FALSE,TRUE,FALSE
kumFCSAoDGkKX4wEH,FALSE,FALSE,TRUE,FALSE
DYT97hfpZ3MJE5Y6K,FALSE,FALSE,TRUE,FALSE
zBGNqqy3fYyGdtwdg,FALSE,FALSE,TRUE,FALSE
LuqNCPZ8dHXt77uFL,FALSE,FALSE,TRUE,FALSE
zzb9ZD2EGhJdhc3Kk,FALSE,FALSE,TRUE,FALSE
PMaHt86wJE9MtfKhB,FALSE,FALSE,TRUE,FALSE
i2woyoFt24qq9kjdX,TRUE,FALSE,TRUE,FALSE
SWcvBARb258vbt6yL,FALSE,TRUE,FALSE,TRUE
zLxXdii2GoDbajqBS,FALSE,TRUE,FALSE,TRUE
tFJx9LLDDZR6qKv9Z,FALSE,TRUE,FALSE,TRUE
pC7yRpSKxb3ZZafxR,FALSE,TRUE,FALSE,TRUE
ZqwfxZeoEHc3cYjDB,FALSE,TRUE,FALSE,TRUE
LCc3TcnL62PjBdFmY,FALSE,TRUE,FALSE,TRUE
NwHxqHMnAFFwbxWsT,FALSE,TRUE,FALSE,TRUE
A95kPgrRHvujws7aS,FALSE,TRUE,FALSE,TRUE
3jbTXHcE8o5W4Wbkb,FALSE,TRUE,FALSE,TRUE
H4sXo8XQAbmJSfwZw,FALSE,TRUE,FALSE,TRUE
i7kf6PsMey8oZjTpQ,FALSE,TRUE,FALSE,TRUE
vi8AcjCoLYdvDckPY,FALSE,TRUE,FALSE,TRUE
6iGgFrBxfvaMKMFYH,FALSE,TRUE,FALSE,TRUE
RCsdHn6DjwET2n3mE,FALSE,TRUE,FALSE,TRUE
7w7if4ionFjWjDNrq,FALSE,TRUE,FALSE,TRUE
LoYefEQbabXap6FsP,FALSE,TRUE,FALSE,TRUE
c6mArbBWdkrqdMB8Q,FALSE,TRUE,FALSE,TRUE
uS9i6ufNShhQfaB2r,TRUE,TRUE,FALSE,FALSE
yfGHnLgyM5KWn5pi5,FALSE,FALSE,TRUE,FALSE
gw4pSsASsq2JKJ2SK,FALSE,FALSE,TRUE,FALSE
mbHXRqiHygK4t5ofg,FALSE,FALSE,TRUE,FALSE
JsTAtyiFE3LtFyXAa,FALSE,FALSE,TRUE,FALSE
ekRn9sg5PBfZm4mRY,FALSE,TRUE,FALSE,TRUE
Y7bM4PzgP3Y6fE3Sk,FALSE,TRUE,FALSE,TRUE
Y4Yn5HRh7FS3DxHKj,FALSE,TRUE,FALSE,TRUE
yft5YzF44oFzqmoJ4,FALSE,TRUE,FALSE,TRUE
WukMCsqMzfMnY5Nm5,TRUE,FALSE,FALSE,FALSE
fEo59F9PRqjurCQyp,TRUE,FALSE,TRUE,FALSE
PXB3txZpFZe5ZxDLE,TRUE,FALSE,TRUE,FALSE
2uG4fieYWooXrPa3S,TRUE,FALSE,TRUE,FALSE
AKkzRGR8bhiyZJzxk,TRUE,FALSE,TRUE,FALSE
xjFrrRsaf7d75SH83,TRUE,FALSE,TRUE,FALSE
v6P8ekW9rxCHSKfhf,TRUE,FALSE,TRUE,FALSE
PTqtWSh82xbkqGjbk,TRUE,FALSE,TRUE,FALSE
FrLaS54HNqePzNQSA,TRUE,FALSE,TRUE,FALSE
XwAqhqa5DbZ8R9sYt,TRUE,FALSE,TRUE,FALSE
qeNmrDpGMS6rKyNXX,TRUE,FALSE,TRUE,FALSE
8YKce7xNyraS4iCoC,TRUE,FALSE,TRUE,FALSE
dgMibFh4DRuyuD4Mh,TRUE,FALSE,TRUE,FALSE
md8ZN6vpy2EdLnXM5,TRUE,FALSE,TRUE,FALSE
EG5WDeKvNdbTZhP5k,TRUE,FALSE,TRUE,FALSE
yEj8m7XRz52P88Gk9,TRUE,FALSE,TRUE,FALSE
FtXXYp2nm3s3uxgCN,TRUE,FALSE,TRUE,FALSE
TitjAARHaR856ZHvQ,TRUE,FALSE,TRUE,FALSE
n5ohsgCPGdSFYqh6e,TRUE,FALSE,TRUE,FALSE
2mhsQTiaiafJ5zzfq,TRUE,FALSE,TRUE,FALSE
Jqp6iDM4mkA3xJS8b,TRUE,FALSE,TRUE,FALSE
HWedFbsABpYeHcDK4,TRUE,FALSE,TRUE,FALSE
qqeTpw6AQYW8KZELb,TRUE,FALSE,TRUE,FALSE
nQRRdAhYnjd3nvLwF,TRUE,FALSE,TRUE,FALSE
s84nBor68m8eysPFg,TRUE,FALSE,TRUE,FALSE
mTKRcJvaAuzt5Hkfn,TRUE,FALSE,TRUE,FALSE
XTXgPmyvGwao6sxtd,TRUE,FALSE,TRUE,FALSE
ohZ5WgQtd8QR7gxbh,TRUE,FALSE,TRUE,FALSE
p4jZMrE6c6pSj6o6p,TRUE,FALSE,TRUE,FALSE
FKpQZAKraz9XksM7x,TRUE,FALSE,TRUE,FALSE
dqD9wAPeA7XegHfej,TRUE,FALSE,TRUE,FALSE
sQJ6YYr55QZJSP3Jn,TRUE,FALSE,TRUE,FALSE
27D6fu8AeKw69KGgZ,TRUE,FALSE,TRUE,FALSE
SbJTdkCKieeuZu9ww,TRUE,FALSE,TRUE,FALSE
QsgueT5W5GyFXnwC4,TRUE,FALSE,TRUE,FALSE
dpKahfYQBFcqcwmy5,TRUE,FALSE,TRUE,FALSE
WjbCHEyDFry45S8tu,TRUE,FALSE,TRUE,FALSE
E4ZvjHYQh8ntbbq6K,TRUE,FALSE,TRUE,FALSE
M35DqLtqijGpNAovk,TRUE,FALSE,TRUE,FALSE
y24iD35piYLnDCKwt,TRUE,FALSE,TRUE,FALSE
QYGAsZxd4Bes6CY4w,TRUE,FALSE,TRUE,FALSE
L3jCqHA4ZbGk2uNKq,TRUE,FALSE,TRUE,FALSE
3D6YRKJZXb5MtSiFQ,TRUE,FALSE,TRUE,FALSE
E8Y56sQaeBreCdHXg,TRUE,FALSE,TRUE,FALSE
6zJDA2ZvL6ZnrTZbf,TRUE,FALSE,TRUE,FALSE
6WMQQoPwSaui5EPBn,TRUE,FALSE,TRUE,FALSE
HE76EZstq5JHKARQm,TRUE,FALSE,TRUE,FALSE
9uCfGhAsthkzYoXxu,TRUE,FALSE,TRUE,FALSE
baENx9PwEPZCsh4DY,TRUE,FALSE,TRUE,FALSE
wJHapZDDRET2rKkxw,TRUE,FALSE,TRUE,FALSE
nkkEGKwqHQEepWqeM,TRUE,FALSE,TRUE,FALSE
66Annaa4XwTf3RkQK,TRUE,FALSE,TRUE,FALSE
BQtxTLcQz2BFraSf4,TRUE,FALSE,TRUE,FALSE
MyD6TcXbn8w9HpsJa,TRUE,FALSE,TRUE,FALSE
RTBLM4F524qRTxXYX,TRUE,FALSE,TRUE,FALSE
xQc4taDXnouRZef2p,TRUE,FALSE,TRUE,FALSE
bT27jhwEsSNXe9eNw,TRUE,FALSE,TRUE,FALSE
JcF6oiW85vATxjv8k,TRUE,FALSE,TRUE,FALSE
HLjXDPitXq9yE4FK6,TRUE,FALSE,TRUE,FALSE
3rvdMT3TjCQP8Jh6e,TRUE,FALSE,TRUE,FALSE
qkxPuziwaX594KrLh,TRUE,FALSE,TRUE,FALSE
9CXf3G9FFM5B4FXqE,TRUE,FALSE,TRUE,FALSE
xguSpHM499bTHAJAZ,TRUE,FALSE,TRUE,FALSE
fxM9GtAAMr7CvFpfo,TRUE,FALSE,TRUE,FALSE
4C6gez6R7kMG8T758,TRUE,FALSE,TRUE,FALSE
FuAqY2cLbKdfvBK5X,TRUE,FALSE,TRUE,FALSE
L2AuwyDB45TPrBXA9,TRUE,FALSE,TRUE,FALSE
oCmbuxkrLCJdgJXQ2,TRUE,FALSE,TRUE,FALSE
Ncci8pscF7aBiEnSk,TRUE,FALSE,TRUE,FALSE
cG3MY6yxMaDCKPmsG,TRUE,FALSE,TRUE,FALSE
twYuCudxKFe73hMnw,TRUE,FALSE,TRUE,FALSE
uxA4dFE7fLtC2K2WK,TRUE,FALSE,TRUE,FALSE
TfHSeMjaGvKtaS8aA,TRUE,FALSE,TRUE,FALSE
yrpSRKcoevsRLECA9,TRUE,FALSE,TRUE,FALSE
SmobKKJMeFPvGk5HC,TRUE,FALSE,TRUE,FALSE
yzYTKaLjYsFfm9LJn,TRUE,FALSE,TRUE,FALSE
ss983AozpPBsvH5iz,TRUE,FALSE,TRUE,FALSE
NwY2WiN7C4PAd9FXv,TRUE,FALSE,TRUE,FALSE
asiYm63NdJs2iyz5T,TRUE,FALSE,TRUE,FALSE
Ng6Xrc2oLAHcM2o6E,TRUE,FALSE,TRUE,FALSE
wkyQiJzfdAWPd3omT,TRUE,FALSE,TRUE,FALSE
yejpZBcHL6syRmZYE,TRUE,FALSE,TRUE,FALSE
pQduKcrumfhtgzgQM,TRUE,FALSE,TRUE,FALSE
co4CuDiLaXX4hLFiJ,TRUE,FALSE,TRUE,FALSE
yTBqu379bqAkLvdZE,TRUE,FALSE,TRUE,FALSE
buzng8JckB9SoiX9F,FALSE,TRUE,FALSE,TRUE
WnaZSYa2bBQY6YvYG,FALSE,TRUE,FALSE,TRUE
5aTfGQsSnyZyBKgJr,FALSE,TRUE,FALSE,TRUE
zmxnPHay6bcfiQeSB,FALSE,TRUE,FALSE,TRUE
TKWgtW6JghNAbp93k,FALSE,TRUE,FALSE,TRUE
