Furn_Id,Name,Furn_type,Interactive,Image
acaX4YvTPg9GZ7X7f,log round table,Table,Place things on top,https://acnhcdn.com/latest/FtrIcon/FtrLogTableLRound_Remake_3_2.png
TpTrAGz86iusQakyC,log round table,Table,Place things on top,https://acnhcdn.com/latest/FtrIcon/FtrLogTableLRound_Remake_3_3.png
cvqQs2RkHNY9HdbsD,log round table,Table,Place things on top,https://acnhcdn.com/latest/FtrIcon/FtrLogTableLRound_Remake_3_4.png
q2mDY3XiwBGas4pS4,log stakes,Ranch,None,https://acnhcdn.com/latest/FtrIcon/FtrWoodPile_Remake_0_0.png
KoevBbX2ipYx9EpcX,log stakes,Ranch,None,https://acnhcdn.com/latest/FtrIcon/FtrWoodPile_Remake_1_0.png
yjNwQMwR5hf6okPSB,log stakes,Ranch,None,https://acnhcdn.com/latest/FtrIcon/FtrWoodPile_Remake_2_0.png
ithj4YHbPRvB6LngQ,log stakes,Ranch,None,https://acnhcdn.com/latest/FtrIcon/FtrWoodPile_Remake_3_0.png
bkEtT2tJC9hvkPeAw,log stool,Chair,Sit,https://acnhcdn.com/latest/FtrIcon/FtrLogStoolS_Remake_0_0.png
wMBLREDHeGaj8rK2A,log stool,Chair,Sit,https://acnhcdn.com/latest/FtrIcon/FtrLogStoolS_Remake_1_0.png
ALXdHxZxSkLD2Y9r8,log stool,Chair,Sit,https://acnhcdn.com/latest/FtrIcon/FtrLogStoolS_Remake_2_0.png
MwRBDTfbBPCA62Fck,log stool,Chair,Sit,https://acnhcdn.com/latest/FtrIcon/FtrLogStoolS_Remake_3_0.png
8jzYuuHWZ8PkcCy48,long bathtub,Bathtub,Play,https://acnhcdn.com/latest/FtrIcon/FtrBathtub_Remake_0_0.png
q2NhKRtWGzp2riJWw,long bathtub,Bathtub,Play,https://acnhcdn.com/latest/FtrIcon/FtrBathtub_Remake_1_0.png
MtP2F2X6b7BYEYMe2,long bathtub,Bathtub,Play,https://acnhcdn.com/latest/FtrIcon/FtrBathtub_Remake_2_0.png
AJyTNWmdydZ7pX7pk,long bathtub,Bathtub,Play,https://acnhcdn.com/latest/FtrIcon/FtrBathtub_Remake_3_0.png
B5qb4SJHTHfmeF5fw,long bathtub,Bathtub,Play,https://acnhcdn.com/latest/FtrIcon/FtrBathtub_Remake_4_0.png
L5Z6osYQ3nBaLQaT4,long bathtub,Bathtub,Play,https://acnhcdn.com/latest/FtrIcon/FtrBathtub_Remake_5_0.png
rjZJQ38S8enekwzDu,long bathtub,Bathtub,Play,https://acnhcdn.com/latest/FtrIcon/FtrBathtub_Remake_6_0.png
y3D4YvZaqKFbmucLS,loom,Japanese Style,Play,https://acnhcdn.com/latest/FtrIcon/FtrLoom_Remake_0_0.png
GqQdH3PTF9YsJaQhB,loom,Japanese Style,Play,https://acnhcdn.com/latest/FtrIcon/FtrLoom_Remake_0_1.png
5aMzGZTa85sgkPQMX,loom,Japanese Style,Play,https://acnhcdn.com/latest/FtrIcon/FtrLoom_Remake_0_2.png
95Z47SedPvynyqc79,loom,Japanese Style,Play,https://acnhcdn.com/latest/FtrIcon/FtrLoom_Remake_0_3.png
GdddgngycnMu3krY3,low screen,Japanese Style,None,https://acnhcdn.com/latest/FtrIcon/FtrScreenJapanLow_Remake_0_0.png
sZ7p5GkxXZ5GYyiNe,low screen,Japanese Style,None,https://acnhcdn.com/latest/FtrIcon/FtrScreenJapanLow_Remake_0_1.png
YndT2v92edTr4EY3w,low screen,Japanese Style,None,https://acnhcdn.com/latest/FtrIcon/FtrScreenJapanLow_Remake_0_2.png
hGMk2vQcirmh2yAGA,low screen,Japanese Style,None,https://acnhcdn.com/latest/FtrIcon/FtrScreenJapanLow_Remake_0_3.png
Gwu8QexAnW75SBRZM,low screen,Japanese Style,None,https://acnhcdn.com/latest/FtrIcon/FtrScreenJapanLow_Remake_0_4.png
YQ6Y6zqoy45P2QGwT,low screen,Japanese Style,None,https://acnhcdn.com/latest/FtrIcon/FtrScreenJapanLow_Remake_1_0.png
fLJYqaAbALE8BqQuP,low screen,Japanese Style,None,https://acnhcdn.com/latest/FtrIcon/FtrScreenJapanLow_Remake_1_1.png
GLLCEYme77NGnbXqT,low screen,Japanese Style,None,https://acnhcdn.com/latest/FtrIcon/FtrScreenJapanLow_Remake_1_2.png
wpEEt3ujb8QdDJqYZ,low screen,Japanese Style,None,https://acnhcdn.com/latest/FtrIcon/FtrScreenJapanLow_Remake_1_3.png
f92P5xqCxtqLGPFec,low screen,Japanese Style,None,https://acnhcdn.com/latest/FtrIcon/FtrScreenJapanLow_Remake_1_4.png
L9tJ8ugaXEArEZZig,low screen,Japanese Style,None,https://acnhcdn.com/latest/FtrIcon/FtrScreenJapanLow_Remake_2_0.png
RnnvaGqwmfP2DRdyE,low screen,Japanese Style,None,https://acnhcdn.com/latest/FtrIcon/FtrScreenJapanLow_Remake_2_1.png
RHy8yQ4JYK8aqKEwm,low screen,Japanese Style,None,https://acnhcdn.com/latest/FtrIcon/FtrScreenJapanLow_Remake_2_2.png
HWJQTa97uj2iWBqnt,low screen,Japanese Style,None,https://acnhcdn.com/latest/FtrIcon/FtrScreenJapanLow_Remake_2_3.png
NYQ3u5MCEAXBsqQ8o,low screen,Japanese Style,None,https://acnhcdn.com/latest/FtrIcon/FtrScreenJapanLow_Remake_2_4.png
cv2ZMCXGG4EzA6sxQ,Luna's bed,Bed,Lie Down,https://acnhcdn.com/latest/FtrIcon/FtrTapBedS.png
CZT8FPWE7yb2jArFy,lunar lander,Space,None,https://acnhcdn.com/latest/FtrIcon/FtrModule.png
yHfaNTNuyaDor4kWE,lunar rover,Space,None,https://acnhcdn.com/latest/FtrIcon/FtrMoonrover.png
9vctgTQ8hR8NAW7eY,Mama bear,Animal,None,https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_0_0.png
an5eGHGb9SPtvHcv8,Mama bear,Animal,None,https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_0_1.png
aeRMSHRaKqiuAgwSP,Mama bear,Animal,None,https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_0_2.png
46EWow8Lu5kkAoMNF,Mama bear,Animal,None,https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_0_3.png
fiTtrJmvCbXWgAjZi,Mama bear,Animal,None,https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_1_0.png
aBDBJ87pxjYnC3Hxt,Mama bear,Animal,None,https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_1_1.png
EcBCAxJy7hreYrxCf,Mama bear,Animal,None,https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_1_2.png
5sGLoneypSYLSFvmF,Mama bear,Animal,None,https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_1_3.png
sAHp3mdsQNBr6dFQc,Mama bear,Animal,None,https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_2_0.png
SuvHqJo69uRSMjysi,Mama bear,Animal,None,https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_2_1.png
7kC3LAYNtRPGetXer,Mama bear,Animal,None,https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_2_2.png
hKAKqsecmEToav7Sg,Mama bear,Animal,None,https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_2_3.png
85uduk44EWYc5PaM6,Mama bear,Animal,None,https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_3_0.png
vXQhgeXwCPnBgqF9p,Mama bear,Animal,None,https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_3_1.png
cPAud68JMYv6wyKJ4,Mama bear,Animal,None,https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_3_2.png
ECFK9SPzPqJYnQ95A,Mama bear,Animal,None,https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_3_3.png
CqkhDFNTSxzcENWJC,Mama bear,Animal,None,https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_4_0.png
9zMuhe8JKZBrfb3su,Mama bear,Animal,None,https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_4_1.png
EZTJGq95kRKLgEwvA,Mama bear,Animal,None,https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_4_2.png
uCjdHLGfv5F94edsD,Mama bear,Animal,None,https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_4_3.png
PuXd4tRQNRSpiLkTa,Mama bear,Animal,None,https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_5_0.png
3XQYi2MrZcapT9XMe,Mama bear,Animal,None,https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_5_1.png
aQFHBPmCBEyTtcmZe,Mama bear,Animal,None,https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_5_2.png
gimiNLaKzgWhoBoHo,Mama bear,Animal,None,https://acnhcdn.com/latest/FtrIcon/FtrBearM_Remake_5_3.png
YBwCfHZkmrAaMyNBj,Mama panda,Animal,None,https://acnhcdn.com/latest/FtrIcon/FtrPandaM.png
BNf6CCMc2wbnKedp5,manhole cover,Vehicle,Play,https://acnhcdn.com/latest/FtrIcon/FtrManhole_Remake_0_0.png
xxkEsQ2AYYXAjhqR9,manhole cover,Vehicle,Play,https://acnhcdn.com/latest/FtrIcon/FtrManhole_Remake_1_0.png
7G4hdunLfhGYT3yZK,manhole cover,Vehicle,Play,https://acnhcdn.com/latest/FtrIcon/FtrManhole_Remake_2_0.png
zanYBmHku29ksAdKb,manhole cover,Vehicle,Play,https://acnhcdn.com/latest/FtrIcon/FtrManhole_Remake_3_0.png
r8siLR6oMNZPyjQjD,manhole cover,Vehicle,Play,https://acnhcdn.com/latest/FtrIcon/FtrManhole_Remake_4_0.png
2FGMfr2BKcY7mnHqA,maple-leaf pond stone,Japanese Style,None,https://acnhcdn.com/latest/FtrIcon/FtrStonewaterbowlAutumun.png
SzF6bFn3g3Twkvxcm,marimba,Musical Instrument,Play Music,https://acnhcdn.com/latest/FtrIcon/FtrMarimba.png
WzTQCv8QjsCxfwbpb,Market Place decoration,Compass,None,https://acnhcdn.com/latest/FtrIcon/FtrCompassPole.png
eN3vqv37rnf88uiv5,medium cardboard boxes,Supplies,Place things on top,https://acnhcdn.com/latest/FtrIcon/FtrMovingboxM.png
hZsxBiQ6uaGiL6nDr,menu chalkboard,Shop,None,https://acnhcdn.com/latest/FtrIcon/FtrMenuboard_Remake_0_0.png
9fhe3AGZWHmHBafLX,menu chalkboard,Shop,None,https://acnhcdn.com/latest/FtrIcon/FtrMenuboard_Remake_1_0.png
RZAMJiQT4uQ2y7gTE,menu chalkboard,Shop,None,https://acnhcdn.com/latest/FtrIcon/FtrMenuboard_Remake_2_0.png
45LCxYQEK6j988AR8,menu chalkboard,Shop,None,https://acnhcdn.com/latest/FtrIcon/FtrMenuboard_Remake_3_0.png
vuknAcmcvWrxQsiYd,menu chalkboard,Shop,None,https://acnhcdn.com/latest/FtrIcon/FtrMenuboard_Remake_4_0.png
3hnRiZ5yWwscD74ed,mermaid bed,Bed,Lie Down,https://acnhcdn.com/latest/FtrIcon/FtrMermaidBedS.png
cZADf6Hajte5TCSHr,mermaid chair,Chair,Sit,https://acnhcdn.com/latest/FtrIcon/FtrMermaidChairS.png
fN6GXeRov2kBEQ3pA,mermaid closet,Chest,Wardrobe,https://acnhcdn.com/latest/FtrIcon/FtrMermaidClosetLR.png
uCssN3Gh7MRpeZYyp,mermaid dresser,Chest,Wardrobe,https://acnhcdn.com/latest/FtrIcon/FtrMermaidChest.png
DaJNYDG7bhfCwPSur,mermaid lamp,Lamp,Lighting,https://acnhcdn.com/latest/FtrIcon/FtrMermaidLamp.png
Nco2wbKRh3BsTupL5,mermaid screen,Screen,None,https://acnhcdn.com/latest/FtrIcon/FtrMermaidScreen.png
iCpYS9QY4qPtWRQ4R,mermaid shelf,Shelf,None,https://acnhcdn.com/latest/FtrIcon/FtrMermaidShelf.png
XarEpcvgaboJfSXvT,mermaid sofa,Sofa,Sit,https://acnhcdn.com/latest/FtrIcon/FtrMermaidChairL.png
qvqaf9JxP6WHBehHa,mermaid table,Table,Place things on top,https://acnhcdn.com/latest/FtrIcon/FtrMermaidTableM.png
KwQbByEDHzaZbJyxs,mermaid vanity,Dresser,Change cosmetic,https://acnhcdn.com/latest/FtrIcon/FtrMermaidDresser.png
7TwBRkuerxTkoHQAf,mic stand,Musical Instrument,Play Music,https://acnhcdn.com/latest/FtrIcon/FtrMikeStand.png
jGazK6f7jbFxGXTXB,mini DIY workbench,Work Bench,DIY/Craft,https://acnhcdn.com/latest/FtrIcon/FtrWorkbenchS_Remake_0_0.png
DEqvZYgF3AgSrHj4j,mini DIY workbench,Work Bench,DIY/Craft,https://acnhcdn.com/latest/FtrIcon/FtrWorkbenchS_Remake_1_0.png
ppwPAvtvaauBQ8Pcx,mini DIY workbench,Work Bench,DIY/Craft,https://acnhcdn.com/latest/FtrIcon/FtrWorkbenchS_Remake_2_0.png
4zzpDFWehtzhkGQtj,mini DIY workbench,Work Bench,DIY/Craft,https://acnhcdn.com/latest/FtrIcon/FtrWorkbenchS_Remake_3_0.png
FMn6YkLZSKmHZ9zin,mini DIY workbench,Work Bench,DIY/Craft,https://acnhcdn.com/latest/FtrIcon/FtrWorkbenchS_Remake_4_0.png
9Xq2i9QgX2QGG2dY6,mini DIY workbench,Work Bench,DIY/Craft,https://acnhcdn.com/latest/FtrIcon/FtrWorkbenchS_Remake_5_0.png
CEWkPXzmjKQJzujm2,mini DIY workbench,Work Bench,DIY/Craft,https://acnhcdn.com/latest/FtrIcon/FtrWorkbenchS_Remake_6_0.png
QMkbq6NeFTcdKrFJR,mini DIY workbench,Work Bench,DIY/Craft,https://acnhcdn.com/latest/FtrIcon/FtrWorkbenchS_Remake_7_0.png
iPfhRrr6WimH7Mfc9,mini fridge,Home Appliances,Wardrobe,https://acnhcdn.com/latest/FtrIcon/FtrRefrigeratorMini_Remake_0_0.png
hsxB5XdAPbvjWuW6b,mini fridge,Home Appliances,Wardrobe,https://acnhcdn.com/latest/FtrIcon/FtrRefrigeratorMini_Remake_1_0.png
3f7y8cQng8af3zzmH,mini fridge,Home Appliances,Wardrobe,https://acnhcdn.com/latest/FtrIcon/FtrRefrigeratorMini_Remake_2_0.png
FR7reZdhtjJhCuzjD,mini fridge,Home Appliances,Wardrobe,https://acnhcdn.com/latest/FtrIcon/FtrRefrigeratorMini_Remake_3_0.png
QpDqj8ZKeRecWyJJh,mini fridge,Home Appliances,Wardrobe,https://acnhcdn.com/latest/FtrIcon/FtrRefrigeratorMini_Remake_4_0.png
HbZMrsAZs6qt9goiv,mini fridge,Home Appliances,Wardrobe,https://acnhcdn.com/latest/FtrIcon/FtrRefrigeratorMini_Remake_5_0.png
KDAGHJasWscZKwYcA,mini fridge,Home Appliances,Wardrobe,https://acnhcdn.com/latest/FtrIcon/FtrRefrigeratorMini_Remake_6_0.png
ATghPJtD8Rdmvn6FH,mini fridge,Home Appliances,Wardrobe,https://acnhcdn.com/latest/FtrIcon/FtrRefrigeratorMini_Remake_7_0.png
KLBjjXkbp2RmenBpC,moai statue,Folk Craft Decor,None,https://acnhcdn.com/latest/FtrIcon/FtrMoai.png
ntQZ3HTaejpMcBjTu,modern office chair,Chair,Sit,https://acnhcdn.com/latest/FtrIcon/FtrOfficeChair_Remake_0_0.png
P4dwjbRarcEpAqwC3,modern office chair,Chair,Sit,https://acnhcdn.com/latest/FtrIcon/FtrOfficeChair_Remake_1_0.png
weufqeuGfXyock3sT,modern office chair,Chair,Sit,https://acnhcdn.com/latest/FtrIcon/FtrOfficeChair_Remake_2_0.png
FqPRhLddrYrW6zbHX,modern office chair,Chair,Sit,https://acnhcdn.com/latest/FtrIcon/FtrOfficeChair_Remake_3_0.png
jHQak4ShoPnHchiNq,modern office chair,Chair,Sit,https://acnhcdn.com/latest/FtrIcon/FtrOfficeChair_Remake_4_0.png
LHnMMwJ2NZw6DCLwS,modern office chair,Chair,Sit,https://acnhcdn.com/latest/FtrIcon/FtrOfficeChair_Remake_5_0.png
RtodPP8Jbuvx6XKfJ,modern office chair,Chair,Sit,https://acnhcdn.com/latest/FtrIcon/FtrOfficeChair_Remake_6_0.png
ocnmkHpuF49FNT5iD,monster statue,Toy,Play,https://acnhcdn.com/latest/FtrIcon/FtrMonster_Remake_0_0.png
ifyYxTHPnYs8Tm9GC,monster statue,Toy,Play,https://acnhcdn.com/latest/FtrIcon/FtrMonster_Remake_1_0.png
fkzyCxLt3dtyWM9cN,monster statue,Toy,Play,https://acnhcdn.com/latest/FtrIcon/FtrMonster_Remake_2_0.png
aG4vRb8bZpnnkHfXr,monster statue,Toy,Play,https://acnhcdn.com/latest/FtrIcon/FtrMonster_Remake_3_0.png
eN8a2au2XNYvv7Sp3,monstera,Plants,None,https://acnhcdn.com/latest/FtrIcon/FtrPlantMonstera_Remake_0_0.png
chaNnKeq2vr2Ek5q2,monstera,Plants,None,https://acnhcdn.com/latest/FtrIcon/FtrPlantMonstera_Remake_1_0.png
F5Ju8GEjoPDy2vuot,monstera,Plants,None,https://acnhcdn.com/latest/FtrIcon/FtrPlantMonstera_Remake_2_0.png
QmRyMChkXM5kafcqE,monstera,Plants,None,https://acnhcdn.com/latest/FtrIcon/FtrPlantMonstera_Remake_3_0.png
o87GCEeBgydKktemF,monstera,Plants,None,https://acnhcdn.com/latest/FtrIcon/FtrPlantMonstera_Remake_4_0.png
GX8vNi8HbPZ5CS2MD,monstera,Plants,None,https://acnhcdn.com/latest/FtrIcon/FtrPlantMonstera_Remake_5_0.png
4NXubRkipm8qStFXD,moon,Space,Play,https://acnhcdn.com/latest/FtrIcon/FtrMoon.png
Mib5YvhMCH9yJKgie,mossy garden rock,Japanese Style,None,https://acnhcdn.com/latest/FtrIcon/FtrGardenrockMoss.png
oH4JFjjuwefekXuqZ,mountain bike,Sports,None,https://acnhcdn.com/latest/FtrIcon/FtrMountainbike_Remake_0_0.png
pSqL2dDrqKqA3rbCa,mountain bike,Sports,None,https://acnhcdn.com/latest/FtrIcon/FtrMountainbike_Remake_1_0.png
DuZc4BLoNC5qHbDpt,mountain bike,Sports,None,https://acnhcdn.com/latest/FtrIcon/FtrMountainbike_Remake_2_0.png
smiuovJsk4NsJiwZd,mountain bike,Sports,None,https://acnhcdn.com/latest/FtrIcon/FtrMountainbike_Remake_3_0.png
iXQezwkodYJ23aqRs,mountain bike,Sports,None,https://acnhcdn.com/latest/FtrIcon/FtrMountainbike_Remake_4_0.png
cGKAZ6SBsPtmdeZoQ,mountain bike,Sports,None,https://acnhcdn.com/latest/FtrIcon/FtrMountainbike_Remake_5_0.png
DDbhoYWyenb7fHRmn,mountain standee,School,None,https://acnhcdn.com/latest/FtrIcon/FtrHariboteMountain_Remake_0_0.png
dv3ZuzJYHRyJquk42,mountain standee,School,None,https://acnhcdn.com/latest/FtrIcon/FtrHariboteMountain_Remake_1_0.png
ECHWG29TPChWY73tJ,mountain standee,School,None,https://acnhcdn.com/latest/FtrIcon/FtrHariboteMountain_Remake_2_0.png
5mkBnTePitRksfGwX,mountain standee,School,None,https://acnhcdn.com/latest/FtrIcon/FtrHariboteMountain_Remake_3_0.png
CAuRbPEw2oWtBqfrY,mountain standee,School,None,https://acnhcdn.com/latest/FtrIcon/FtrHariboteMountain_Remake_4_0.png
GnG9BMNc2twGaLr28,mountain standee,School,None,https://acnhcdn.com/latest/FtrIcon/FtrHariboteMountain_Remake_5_0.png
FgWdsFovNtHJWtzwY,Mr. Flamingo,Animal,None,https://acnhcdn.com/latest/FtrIcon/FtrFlamingoMale_Remake_0_0.png
eu9visDda5y6AEbW7,Mr. Flamingo,Animal,None,https://acnhcdn.com/latest/FtrIcon/FtrFlamingoMale_Remake_1_0.png
ngYxzsgzeE7yb6wGa,Mrs. Flamingo,Animal,None,https://acnhcdn.com/latest/FtrIcon/FtrFlamingoFemale_Remake_0_0.png
TEut5pqy4hF7z8S2P,Mrs. Flamingo,Animal,None,https://acnhcdn.com/latest/FtrIcon/FtrFlamingoFemale_Remake_1_0.png
p6tfqj4HNCbaNihhL,mum cushion,Chair,Sit,https://acnhcdn.com/latest/FtrIcon/FtrFlowerStoolS_Remake_0_0.png
AF8vTNyRftjx8K28Z,mum cushion,Chair,Sit,https://acnhcdn.com/latest/FtrIcon/FtrFlowerStoolS_Remake_1_0.png
hrBTofiB2hxCgRxvA,mum cushion,Chair,Sit,https://acnhcdn.com/latest/FtrIcon/FtrFlowerStoolS_Remake_2_0.png
GKFnaHSs6d9MDNttQ,mush lamp,Lamp,Lighting,https://acnhcdn.com/latest/FtrIcon/FtrMushroomLamp_Remake_0_0.png
S3qFAPAvvgv4g3DRh,mush lamp,Lamp,Lighting,https://acnhcdn.com/latest/FtrIcon/FtrMushroomLamp_Remake_1_0.png
JDdSXrPcPKbiQmamP,mush lamp,Lamp,Lighting,https://acnhcdn.com/latest/FtrIcon/FtrMushroomLamp_Remake_2_0.png
cAfehsTrveDSZ6AJ2,mush lamp,Lamp,Lighting,https://acnhcdn.com/latest/FtrIcon/FtrMushroomLamp_Remake_3_0.png
75rpYquohgtznCDTt,mush lamp,Lamp,Lighting,https://acnhcdn.com/latest/FtrIcon/FtrMushroomLamp_Remake_4_0.png
X28QA9bYxyXzAY9Ri,mush log,Desk,Place things on top,https://acnhcdn.com/latest/FtrIcon/FtrMushroomPulpwood_Remake_0_0.png
BSkHosDy9P8aB38TS,mush log,Desk,Place things on top,https://acnhcdn.com/latest/FtrIcon/FtrMushroomPulpwood_Remake_1_0.png
CLNnMiDbC5azqYFAZ,mush log,Desk,Place things on top,https://acnhcdn.com/latest/FtrIcon/FtrMushroomPulpwood_Remake_2_0.png
aFRu4hJzbNMTaihGk,mush log,Desk,Place things on top,https://acnhcdn.com/latest/FtrIcon/FtrMushroomPulpwood_Remake_3_0.png
9MpB3jmXDvDReYqcx,mush log,Desk,Place things on top,https://acnhcdn.com/latest/FtrIcon/FtrMushroomPulpwood_Remake_4_0.png
PyepEy9Qq8Wm7MdXz,mush low stool,Chair,Sit,https://acnhcdn.com/latest/FtrIcon/FtrMushroomChairS_Remake_0_0.png
NFpsRoFD6h8zihnWu,mush low stool,Chair,Sit,https://acnhcdn.com/latest/FtrIcon/FtrMushroomChairS_Remake_1_0.png
sbzdDLLHEBDuAeRFd,mush low stool,Chair,Sit,https://acnhcdn.com/latest/FtrIcon/FtrMushroomChairS_Remake_2_0.png
qmCSzTc27WLLQK4vk,mush low stool,Chair,Sit,https://acnhcdn.com/latest/FtrIcon/FtrMushroomChairS_Remake_3_0.png
SBkPJws98vAws76R6,mush low stool,Chair,Sit,https://acnhcdn.com/latest/FtrIcon/FtrMushroomChairS_Remake_4_0.png
YoHwDYpbfA3Q7vaaE,mush parasol,Plants,None,https://acnhcdn.com/latest/FtrIcon/FtrMushroomParasol_Remake_0_0.png
6ysyJKh9q8GPqtmDd,mush parasol,Plants,None,https://acnhcdn.com/latest/FtrIcon/FtrMushroomParasol_Remake_1_0.png
uiHMZyCL9Ad8Fuy4T,mush parasol,Plants,None,https://acnhcdn.com/latest/FtrIcon/FtrMushroomParasol_Remake_2_0.png
Qa4fYkaT8sAvitZz9,mush parasol,Plants,None,https://acnhcdn.com/latest/FtrIcon/FtrMushroomParasol_Remake_3_0.png
eKdzydLdowBncibBP,mush parasol,Plants,None,https://acnhcdn.com/latest/FtrIcon/FtrMushroomParasol_Remake_4_0.png
yTpM8rbQWGRxKRpbP,mush partition,Screen,None,https://acnhcdn.com/latest/FtrIcon/FtrMushroomScreen_Remake_0_0.png
HT9LKiBrKtNdDFmh9,mush partition,Screen,None,https://acnhcdn.com/latest/FtrIcon/FtrMushroomScreen_Remake_1_0.png
nE3tfhFk9nDDZMXJf,mush partition,Screen,None,https://acnhcdn.com/latest/FtrIcon/FtrMushroomScreen_Remake_2_0.png
aZQMG2oKf3K2m675w,mush partition,Screen,None,https://acnhcdn.com/latest/FtrIcon/FtrMushroomScreen_Remake_3_0.png
W4sTXojRHHQrvHnXi,mush partition,Screen,None,https://acnhcdn.com/latest/FtrIcon/FtrMushroomScreen_Remake_4_0.png
RBrEghiDZo4GdNZAn,mush table,Table,Place things on top,https://acnhcdn.com/latest/FtrIcon/FtrMushroomTableL_Remake_0_0.png
PEb7M5GXB8SmzL4eE,mush table,Table,Place things on top,https://acnhcdn.com/latest/FtrIcon/FtrMushroomTableL_Remake_1_0.png
hHy6ig4SAqq95TgYq,mush table,Table,Place things on top,https://acnhcdn.com/latest/FtrIcon/FtrMushroomTableL_Remake_2_0.png
nyDS6oX2dCrvjXTfp,mush table,Table,Place things on top,https://acnhcdn.com/latest/FtrIcon/FtrMushroomTableL_Remake_3_0.png
MFLc6Xhe8b8MRNjzS,mush table,Table,Place things on top,https://acnhcdn.com/latest/FtrIcon/FtrMushroomTableL_Remake_4_0.png
B7YreGpDtQNqjXuLX,music stand,Musical Instrument,Play Music,https://acnhcdn.com/latest/FtrIcon/FtrMusicstand_Remake_0_0.png
zC3LpGg2p2q9fx68e,music stand,Musical Instrument,Play Music,https://acnhcdn.com/latest/FtrIcon/FtrMusicstand_Remake_1_0.png
BJeejyasFZSaTgRqQ,music stand,Musical Instrument,Play Music,https://acnhcdn.com/latest/FtrIcon/FtrMusicstand_Remake_2_0.png
vrCj5LDvrh4LkYvAo,music stand,Musical Instrument,Play Music,https://acnhcdn.com/latest/FtrIcon/FtrMusicstand_Remake_3_0.png
bAaMPJCmczQXBm2EX,natural garden chair,Chair,Sit,https://acnhcdn.com/latest/FtrIcon/FtrGardenChairNatural_Remake_0_0.png
pvStbiEHiiSvznhTT,natural garden chair,Chair,Sit,https://acnhcdn.com/latest/FtrIcon/FtrGardenChairNatural_Remake_1_0.png
qwGZNQWm8gckGAvny,natural garden chair,Chair,Sit,https://acnhcdn.com/latest/FtrIcon/FtrGardenChairNatural_Remake_2_0.png
85aQ83vYty7KyApgu,natural garden table,Table,Place things on top,https://acnhcdn.com/latest/FtrIcon/FtrGardenTableNatural_Remake_0_0.png
F4ZSDbxG2w2NB8bWk,natural garden table,Table,Place things on top,https://acnhcdn.com/latest/FtrIcon/FtrGardenTableNatural_Remake_1_0.png
Hb7HbZEvLXErkLuw8,natural garden table,Table,Place things on top,https://acnhcdn.com/latest/FtrIcon/FtrGardenTableNatural_Remake_2_0.png
TepZwKDQ3NNceA2cQ,natural square table,Table,Place things on top,https://acnhcdn.com/latest/FtrIcon/FtrGardenTableSNatural_Remake_0_0.png
eFYu7C6PdKK6m8c5y,natural square table,Table,Place things on top,https://acnhcdn.com/latest/FtrIcon/FtrGardenTableSNatural_Remake_1_0.png
RPinQLoLDsfvJFqM3,natural square table,Table,Place things on top,https://acnhcdn.com/latest/FtrIcon/FtrGardenTableSNatural_Remake_2_0.png
srHXMC3qRdFcFcjvY,neutral corner,Sports,Lie down,https://acnhcdn.com/latest/FtrIcon/FtrRingcornerNeutral_Remake_0_0.png
JFMZWLqwiPaJG2bKB,neutral corner,Sports,Lie down,https://acnhcdn.com/latest/FtrIcon/FtrRingcornerNeutral_Remake_0_1.png
eMvPPZw6Mesfv86wh,neutral corner,Sports,Lie down,https://acnhcdn.com/latest/FtrIcon/FtrRingcornerNeutral_Remake_0_2.png
xabSusyaJXXzK6XC5,neutral corner,Sports,Lie down,https://acnhcdn.com/latest/FtrIcon/FtrRingcornerNeutral_Remake_0_3.png
TXbNqQZrvPhG76rYo,neutral corner,Sports,Lie down,https://acnhcdn.com/latest/FtrIcon/FtrRingcornerNeutral_Remake_0_4.png
cCHf8JZN75Jr3iir8,ocean sunfish model,Fish,None,https://acnhcdn.com/latest/FtrIcon/FtrFishManbouToy.png
ExYib9GyTi9y6sSzh,office desk,Desk,Place things on top,https://acnhcdn.com/latest/FtrIcon/FtrOfficeTable_Remake_0_0.png
